id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51609732,City Centre Penthouse - Pool Table & Large Terrace,310835509,TravelNest,,Central,51.45124,-2.58802,Entire home/apt,277,1,0,,,5,15,0,
51609743,Boutique Harbour Apart - Football Table & Balcony,310835509,TravelNest,,Clifton,51.45033,-2.61213,Entire home/apt,261,1,0,,,5,0,0,
51609810,Unique Converted Church - Free Local Parking,310835509,TravelNest,,Southville,51.44094,-2.60081,Entire home/apt,129,1,2,2021/9/18,1.36,5,41,2,
51609828,Urban Couples Retreat Apart- Pool Table & Balcony,310835509,TravelNest,,Central,51.4528,-2.58882,Entire home/apt,257,1,1,2021/8/30,0.53,5,5,1,
51610632,Private Top Floor space,8241099,Ceema,,Stoke Bishop,51.48016,-2.6301,Private room,40,3,0,,,1,0,0,
51648322,Beautiful one bed apartment in gorgeous Clifton!,79826129,Olivia,,Clifton Down,51.46406,-2.61017,Entire home/apt,100,7,0,,,3,363,0,
51659317,Fabulous views from double room bed and breakfast just off Gloucester Rd,18847816,Alison,,Bishopston & Ashley Down,51.48634,-2.58976,Private room,42,2,4,2021/10/17,3,3,153,4,
51678453,Cozy bedroom at a family house,27880162,Nunzia,,Clifton Down,51.46653,-2.61381,Private room,85,3,0,,,1,34,0,
51684221,Architectural 3 Bedroom Eco Townhouse + Parking,10813835,Oli,,Windmill Hill,51.4412,-2.5742,Entire home/apt,125,2,0,,,1,14,0,
51704168,ýýýHugeDiscountsýýýBusiness&LeisureýýýSelf Check-inýýý,388917957,Joshua,,Bedminster,51.43809,-2.60139,Entire home/apt,118,2,5,2021/10/1,5,2,77,5,
51726297,St Paulï¿½ï¿½ï¿½s Suites - Apart,236481623,Mairead,,Ashley,51.46548,-2.57841,Entire home/apt,133,1,5,2021/10/23,5,19,261,5,
51729652,Large house for large groups,101267565,Aneta,,Lawrence Hill,51.458889,-2.569135,Entire home/apt,619,1,2,2021/9/27,1.58,13,300,2,
51738797,Private self contained self catering flat,78153606,Andre,,St George Troopers Hill,51.4518,-2.52282,Entire home/apt,46,2,7,2021/10/17,4.04,1,56,7,
